120.7	120.7	117.98	116.62	112.2	110.5	112.88	110.84	113.22	119	118.66	123.76	122.4	120.7	122.4	119	118.66	119	127.16	132.26	137.36	142.46	149.6	139.74	145.18	138.38	138.72	130.56	128.86	132.26	128.86	130.22	130.22	134.3	128.18	127.5	125.12	111.52	114.24	107.44	109.82	106.76	113.9	104.72	95.88	98.94	99.62	102.68	97.92	87.04	97.58	95.54	96.56	
126.48	120.02	121.72	126.48	111.52	123.42	114.24	120.02	122.74	123.08	123.76	126.48	120.36	122.74	123.42	122.4	127.84	130.22	131.24	138.38	139.06	138.04	139.4	144.16	140.76	151.3	144.5	134.3	144.5	132.6	137.7	133.62	130.9	134.98	129.2	130.22	125.8	124.1	119.34	118.32	114.24	113.22	98.6	108.8	101.66	98.94	111.86	102	107.1	102.34	97.92	98.6	99.96	
124.1	126.14	120.7	117.3	117.3	115.94	125.8	102.68	119.34	126.14	120.02	132.26	134.64	128.52	128.86	131.92	137.36	134.98	130.9	139.4	141.78	141.78	139.4	146.88	143.48	142.46	143.48	151.3	147.22	143.82	147.9	145.52	142.12	138.72	142.46	131.92	128.52	123.08	117.64	121.04	121.38	126.14	113.56	111.18	113.22	105.4	113.9	105.06	109.14	100.64	109.48	97.58	105.06	
131.58	133.96	128.86	126.82	126.48	135.32	132.26	132.6	131.24	132.6	138.72	141.78	148.24	136	142.8	133.62	152.66	147.22	144.16	153	145.18	156.06	155.04	148.58	148.58	149.6	154.7	153.34	155.04	150.62	155.72	148.92	154.7	153.68	149.6	150.62	140.76	143.82	131.58	134.98	124.44	124.1	121.72	117.3	117.98	117.3	110.84	114.24	112.54	113.22	110.84	106.08	106.76	
134.64	137.7	116.28	133.96	135.66	136	141.44	137.7	141.44	139.4	137.02	140.42	145.18	149.6	149.6	150.62	153.68	144.84	154.7	158.78	156.06	158.1	164.22	160.82	167.62	162.86	158.78	155.04	163.88	156.06	151.64	153.68	161.84	149.26	154.7	151.98	145.18	137.7	137.02	131.58	136.68	126.48	132.6	128.18	127.5	124.78	116.62	121.72	112.88	111.52	114.58	113.56	114.24	
145.86	149.6	142.8	148.24	137.02	144.16	148.58	150.62	145.52	147.22	146.54	146.54	146.54	160.14	150.62	163.54	141.78	150.62	160.82	155.72	157.42	163.2	166.6	160.14	163.56	165.24	163.2	168.64	163.2	162.18	165.94	165.58	156.4	166.6	151.64	150.62	145.86	149.94	148.92	147.56	134.98	138.72	132.6	130.56	130.9	122.74	122.06	123.42	123.08	117.64	121.04	121.04	119	
149.94	155.38	154.36	150.28	150.62	154.02	155.72	154.7	156.74	147.9	151.3	164.22	162.52	156.06	163.88	160.82	166.6	164.22	165.58	168.3	168.3	156.4	171.02	167.62	170	166.6	174.08	165.92	171.7	166.94	172.38	148.24	169.32	165.24	169.32	167.28	161.16	156.4	148.92	148.24	148.24	145.18	143.82	137.36	135.66	124.78	130.56	128.18	122.4	127.16	121.72	115.6	119.68	
164.56	164.9	169.66	162.86	164.9	163.54	162.52	159.46	156.74	153	166.26	165.92	159.12	173.74	168.98	171.7	167.62	166.96	181.22	178.84	184.62	180.88	179.2	181.22	190.06	185.98	187.34	172.04	171.36	184.28	178.84	181.56	180.2	174.08	173.74	168.3	166.26	153.34	150.62	153	151.98	141.78	148.58	143.14	142.8	135.32	121.72	135.66	128.18	126.48	127.16	128.18	127.16	
177.14	171.02	173.06	155.38	156.4	172.72	162.52	176.46	165.58	175.78	175.1	175.12	173.06	172.38	185.3	176.8	181.56	184.62	181.9	186.66	184.28	189.38	192.78	194.48	201.28	197.2	196.18	183.3	197.9	199.58	181.56	186.34	195.5	182.92	183.6	188.36	182.92	168.3	162.86	163.2	161.84	152.32	149.26	145.52	150.96	149.6	136.68	143.82	130.22	130.22	130.56	128.86	134.98	
176.46	179.86	177.14	183.6	172.72	173.4	175.44	170.68	180.22	170.68	177.48	176.46	177.48	184.28	187	188.7	187.34	188.36	187	200.28	200.94	192.18	198.9	207.4	210.14	216.24	209.84	204.34	214.56	206.38	205.7	201.96	202.3	183	189.38	191.42	192.44	179.18	182.24	174.42	165.58	161.5	155.72	153.34	168.3	152.66	140.08	140.08	144.5	146.88	141.1	143.14	134.98	
