188.7	188.36	181.56	187.68	188.02	184.28	174.1	179.18	178.84	184.28	177.82	179.52	184.28	185.98	174.18	188.36	187	193.46	200.94	199.24	199.58	205.7	213.54	217.26	214.96	218.66	216.62	214.24	213.2	195.92	202.68	208.78	203.66	209.12	196.88	201.62	193.46	188.02	188.7	170	177.48	166.6	150.96	161.16	162.86	150.96	153.34	148.58	148.92	150.96	154.02	149.94	141.78	
198.9	199.92	199.24	190.42	188.72	195.16	191.08	190.74	189.04	189.72	190.4	186.32	193.46	192.44	199.92	200.62	204.34	211.16	206.74	207.06	212.86	205.38	222.06	224.14	221.58	227.94	223.1	224.52	219.78	218.7	226.22	223.72	212.54	212.52	204.36	215.28	193.84	180.62	192.1	187.68	178.84	172.72	172.04	167.28	172.04	162.52	164.9	156.06	167.96	162.52	155.72	140.76	159.8	
214.2	206.04	200.26	205.36	196.94	200.94	203.66	207.4	205.38	198.58	200.6	201.96	203.34	206.72	185.36	207.1	214.28	213.88	211.5	223.08	219.64	219.38	235.76	243	241.4	239.04	243.34	245.12	247.46	249.88	247.8	238.6	236.5	233.9	219	215.34	213.52	216.28	203.74	200.26	194.16	187	179.52	177.82	164.56	170.68	171.02	169.66	170.68	159.46	163.88	172.04	170.68	
221.7	210.82	204.7	210.18	214.56	212.16	212.86	209.44	213.52	213.98	219.38	217.98	222.06	219.34	215.6	213.22	217.04	224.44	225.8	228.92	232.36	234.44	248.2	252.3	253.36	252.98	258.14	265.1	260.58	258.1	259.54	261.98	258.88	248.9	235.6	233.12	224.5	225.44	212.86	205.06	197.54	191.76	187.68	183.6	187.7	180.2	175.78	171.38	179.52	179.18	175.78	169.32	165.24	
219.38	229.26	229.24	225.14	220.04	222.42	226.5	229.34	229.9	223.46	232.7	234.08	233.44	228.3	229.9	235.12	220.96	239.24	238.86	242.98	244.4	252.28	259.82	266.5	279.8	287.44	288.38	301.12	298.68	294.62	293.26	278.88	278.2	269.16	261.34	250.32	234.78	236.12	232.66	215.58	216.26	194.82	194.48	194.48	189.04	188.7	191.42	193.46	188.02	156.8	183.6	182.92	173.4	
236.56	236.12	227.94	239.3	241.62	241.34	233.04	244	234.04	239.24	231.14	255.06	240.92	242.72	231.3	249.22	246.6	249.96	257.08	255.38	255.08	282.94	289.08	294.98	309.3	317.84	329.74	321.58	311.7	309.94	315.48	306.64	305.22	266.2	286.7	272.24	261.98	252	237.16	234.02	216.96	216.6	204.36	208.8	196.86	204	189.38	194.5	189.72	184.62	178.84	180.88	188.36	
255.26	258.16	259.9	255.4	248.98	254.38	257.48	255.16	249.58	254.74	259.86	268.2	266.4	263.68	260.6	277.1	260.34	264.32	273.96	282.98	290.84	296.38	301.86	314.48	325.02	337.92	365.82	363.78	369.56	365.48	345.08	346.08	335.22	320.9	304.6	283.26	287.76	276.78	254.44	224.98	231.28	209.62	224.8	218.64	207.1	208.78	212.16	209.1	200.94	195.84	194.48	193.14	189.04	
268.88	263	265.7	271.6	268.52	268.86	268.2	243.94	269.22	277.16	275.42	277.84	280.26	283.94	282.66	292.22	281.56	292.8	301.44	300.76	305.52	327.38	354.6	364.46	393.02	422.26	420.22	411.04	400.16	397.1	387.58	363.44	361.4	355.62	346.78	326.36	313.44	291.24	276.78	259.48	250.94	241.98	234.14	232.74	232.96	219.72	210.54	209.1	202.3	210.46	197.2	191.42	200.28	
268.12	278.82	286.76	277.44	274.74	255.16	282.62	294.62	278.52	279.92	294.92	291.18	295.04	302.52	306.6	301.2	312.72	311.76	316.44	331.8	351.54	378.06	388.26	409.34	426.68	450.82	448.78	466.54	476.5	470.98	467.54	435.92	396.76	387.24	391.66	365.14	339.64	319.58	301.46	280.82	269.88	269.14	256.46	247.22	239.66	239.32	239.52	217.66	222.42	204	217.94	212.52	223.12	
281.9	288.8	290.56	294.66	290.84	297.76	308.92	293.9	308.34	315.48	322.98	315.48	322.64	318.88	330.46	334.54	324	348.82	370.58	369.9	402.54	451.2	476.78	502.08	516.92	529.28	540.6	539.94	560.48	564.88	553.32	512.82	498.04	457.98	438.58	392	367.18	353.58	329	328.4	298.7	291.16	287.06	263.72	256.12	250.6	245.52	233.7	237.18	234.38	226.26	237.16	241.28	
315.16	322.3	316.84	325.36	310.04	308.66	317.18	330.12	332.16	323.64	342.36	329.44	337.94	342.36	355.62	347.12	367.18	377.04	398.8	446.14	475.76	527.6	571.74	604.48	629.64	669.42	716.48	736.64	740.44	721.58	680.32	608.52	572.46	542.32	514.18	453.94	425.32	401.18	374.32	347.46	329.4	312.06	301.74	300.44	280.88	268.44	248.28	261.62	249.5	247.14	243.38	255.46	256.46	
334.54	342.36	343.38	339.64	342.02	347.12	343.04	342.7	350.18	349.16	358	367.18	370.58	381.8	392	407.3	424.66	457.28	482.26	520.1	548.82	613.98	672.52	762.24	848.18	932.62	1032.68	1158.68	1262.68	1235.72	1146.72	1014.86	824.96	682.8	595.94	522.76	491.18	454.92	423.28	394.38	371.94	341	328.74	316.18	305.84	295.32	288.82	290.16	276.42	274.94	277.72	277.78	285.34	
376.7	379.08	361.06	368.54	367.18	370.58	358.68	362.42	371.28	386.9	388.6	405.26	409.7	419.54	436.56	460.74	465.86	509	539.3	567.94	689.16	777.78	874.08	1093.6	1378.2	1756.94	2231.44	2813.32	2969.04	2690.56	2083.04	1695.56	1316.12	1013.94	786.32	666.74	573.54	521.36	481.3	448.82	420.26	401.18	367.18	349.16	341	333.86	323.6	319.18	315.14	286.72	306.26	318.54	333.18	
434.84	426.34	427.36	414.78	407.3	395.4	400.84	407.3	418.64	408.66	424.64	418.18	435.86	446.76	469.62	477.14	516.94	561.48	613.66	717.64	874.72	1027.14	1355.64	1990.2	3340.38	6793.7	12166.9	16447.1	17220.2	15129.2	10250.3	5029.7	2260.04	1480.14	1114	871.98	698.42	588.46	528.64	489.5	461.8	430.44	402.88	385.54	366.84	362.76	356.98	329.72	347.46	344.4	337.26	342.02	359.02	
499.62	481.94	483.58	456.3	464.18	451.54	443.7	441.64	460.4	447.1	459.68	460.72	468.6	495.6	499.44	539.52	589.8	623.52	724.34	870.28	1091.92	1612.02	2850.58	7562.34	16421.3	23769.9	26350.4	26592	26549.7	26668.1	25122.2	19232.5	9000.66	2851.94	1605.88	1159.32	865.2	704.2	603.8	546.82	517	474.46	456.96	416.52	405.94	400.16	379.76	388.26	383.84	383.5	366.5	382.5	383.5	
550.86	520.34	525.48	515.66	513.44	497.64	480.22	491.2	500.08	504.2	505.22	503.54	512.84	536.52	537.44	577.56	654.82	738.62	882.2	1018.32	1654.96	3422.42	12619.4	24217.4	28218.4	28659.4	28513.2	28416.3	28429.3	28479.8	27892.4	27360.4	22332.2	10103.8	2962.28	1666.92	1166.48	840	715.08	637.46	584.72	512.84	498.96	477.14	442.34	445.06	423.96	417.5	413.76	419.2	422.94	432.46	433.52	
666.74	640.52	605.48	604.78	569.58	549.56	561.76	578.9	568.28	556.64	539.62	534.76	556.08	572.06	594.6	692.22	740.7	821.52	1039.26	1550.18	3125.4	13364.8	27002.6	29288.6	29371.9	29020	28763.3	28614	28872.1	28382.6	28420.1	28516.4	28112.2	21655.6	7820.34	2584.44	1528.28	1021.08	808.86	717.48	630.66	568.64	579.3	536.5	510.54	497.66	495.52	474.46	453.96	461.76	473.74	475.08	477.86	
980.04	915.92	810.26	759.92	736.32	684.1	684.06	659.56	623.84	641.54	619.1	616.04	632.02	652.44	707.18	803.12	854.64	1020.76	1309.88	2132.48	10343.4	26794.1	29880	29361.7	29054.5	28879.7	28563.1	28899.8	28755.7	28716.1	29106.4	28527.3	28841	27705.5	16262.8	4448.78	2077.26	1318.14	938.42	822.9	773.96	633.46	647.32	604.48	577.86	569.36	560.12	562.92	556.4	552.26	559.48	552.66	561.14	
1467.78	1351.56	1252.12	1139.94	1024.2	946.54	862.86	818.42	800.38	810.66	781.52	745.18	739.26	762.24	813.38	841.4	955.84	1174	1564.9	2899.52	16977.9	29885.8	29696.1	29368.5	28835.6	28839	28613.1	28881.7	28817.2	28751.6	28798.8	28686.8	28640	28807.3	24202.7	8061.44	2835.3	1664.5	1141.64	974.84	891.04	771.86	739.02	732.54	696.32	684.76	670.12	679.32	712.66	719.84	708.3	717.86	671.9	
2711.7	2228	2012.32	1780.58	1495.86	1313.3	1117.44	1050.82	1046.44	1040.66	1020.34	995.5	959.88	998.18	1033.02	1091.52	1205.66	1460.26	1870.06	3389.3	17714.8	29814.9	29479.5	29359.6	28807.3	28727	28776.2	28638.3	28805.9	28743.4	28914.1	29208.4	28872.5	29042.5	27977.7	13211.7	4001.32	2245.08	1568.32	1238.5	1108.52	954.12	933.26	942.9	937.38	867.26	869.64	873.06	896.5	919.98	961.18	996.5	991.66	
13030	9176.08	6071.16	3929.92	2693.66	2084.38	1794.94	1612.64	1545.8	1487.58	1453.16	1435.1	1446.7	1505.02	1606.16	1663.46	1754.56	1962.52	2296.92	3649.36	16811.3	29648.4	29475.7	29243.9	28857.1	28761.8	28791.9	28971.1	28844.5	29221.5	29786.1	32330.5	32106.9	29468.5	30477	21264.7	7493.1	3561.76	2341.38	2007.88	1756.64	1556.04	1460.64	1347.16	1315.72	1327.74	1311.56	1219.28	1198.14	1201.88	1256.54	1347.86	1447.04	
23282.4	22138.7	20028.1	16920.5	13312.6	9990.48	7437.4	5651.5	4572.9	3973.7	3680.74	3573.22	3619.3	3707.78	3895.76	3987.64	4010.24	4093.78	4332.1	5363.88	16849.2	29836.4	29781.5	29810.8	29152.4	29173.9	28680.3	28612.3	28895.1	29630.9	31148.8	39272.4	34229.4	29014.2	28786.5	27350.1	20148.9	14612.8	10339.3	7194.08	5043.02	3857.52	3175.24	2739.28	2571.44	2498.72	2331.12	2223.62	2187.1	2210.96	2203.06	2164.58	2161.86	
25181.6	25132.5	24618.5	24553.8	23881.5	22940.1	21827.1	20419.3	19219.4	18340.4	17583.1	17541	17659.2	18001.9	18530.5	18941.9	18743.9	18610.7	18372.2	18788.7	26456.2	35615	34183.9	31364.3	29643.3	28781.3	28818.6	28836.3	29115.2	29674.3	35202.7	38703.4	30129.4	27936.5	27493.9	26584.5	26093.1	25066	23832	22128.1	19864.6	17796.7	15678.8	14389.3	12935.2	11928.5	11289.4	11111.2	11587.5	11514.5	10584.8	10110.6	9873.36	
25959	25715.6	25741.9	25872.9	25905	25670.9	25543.5	25515.2	25374.5	25222	25248.2	25440.4	25621.4	25929.3	25831	26338.8	26334.7	26326.2	26414.5	26978.1	28486.3	30887.8	31952.8	31392.7	29729.5	29103.7	28831.8	28649.8	29028.5	29489.4	36716.9	33934.9	28438.5	27462.5	26991.4	27054.9	26953.8	26579.4	26312.9	26087	25983.9	25795.2	25556.1	25672.3	25410.7	25037.9	24778.2	24828.7	25340.4	25819.4	25429.9	25142.7	24757.7	
26207.1	26214.3	26393.1	26501.2	26493.4	26647.2	26583.8	26668.5	26866.1	26959.9	26784.9	26744.2	26988.3	27082.2	27384	27398	27602.5	27449.5	27608.9	27853.7	27950.1	28268.6	28303.3	28284.8	28349.7	28636.8	28410.2	28613.7	28876.2	29492.1	31714.6	31077	28483.9	27535.9	27027.6	26999.9	27302.4	27118.7	26982.9	27002.7	26551.8	26678	26528.9	26795.1	26871.2	26725.4	26503.3	26690.6	26823.4	27198.2	26899.6	26837.8	26431.5	
26418.3	26573.3	26813.5	26791	27208.2	26835.1	26976	27194.2	27151.1	27084.6	27543.7	27592.2	27358	27681.2	27757.4	27909.5	27807.5	27834.5	27836.5	28100.3	27956	28282.2	28534.4	28369.3	28402.3	28525.6	28498	28425.6	28437.6	23198.1	14654.4	17659.9	24114.9	27144.3	28189.3	28019.7	27570.4	27533.5	27406.8	27361.7	27148.8	27310.2	27195.5	27065.2	27122.8	27000.3	27110.1	26993.4	27282.6	27321.2	27472	27272	27007.4	
16018.4	20306.6	23879.1	25975.1	27015.3	27734.2	27792.2	27537.6	27422.8	27789.1	27498.3	27779.2	28063.5	27896.6	28122.5	28037.9	28130.3	28516.7	28366.2	28110.2	28129.7	28033.4	28221.1	28381.9	28360.7	28220.7	28376.7	26140.9	17351	6860.92	3583.12	4096.24	6843.48	12208.5	18025.5	22684.5	25796.9	27222.9	27674.8	28041.9	27775.1	27694.9	27617.4	27457.4	27390.5	27455	27410	27244.7	27264.9	27609.6	27315	27720.5	27571.7	
2800.16	4207.2	6525.7	9817.44	13366.9	17067	20104.2	22130.5	23536.8	24695.9	25189.9	25261.6	25261.1	25333.6	25716.9	25779.4	26467.8	26958.6	27693.5	27622.3	27356.7	27181.2	27392.1	27300.7	26254.2	22808.6	17015	9015.72	3669.8	2399.08	1934.48	1963.1	2278.48	2831.8	3608.78	5182.18	8118.08	12710.5	17339.4	20852.1	23057.9	25468.4	26828.6	27349.8	27681.6	27489.1	27587.4	27413	27435.5	27582.6	27607.6	27222.5	26864.8	
1253.44	1479.46	1802.4	2057.08	2425.34	2922.02	3648.3	4567.22	5597.66	6555.48	7130.86	7466.74	7196.14	7220.66	7650.4	7899.24	8287.02	9134.38	10263.2	11251.4	12172.3	12823.9	13006.6	12244.4	9255.64	5138.22	2977.92	2244.36	1844.74	1496.52	1420.1	1499.86	1530.62	1589.42	1707.8	1920.6	2106.66	2482.66	3120.96	4200.96	5479.16	7434.34	10094.3	12221.2	13383	13697.3	13534.8	13187.8	12566.8	12140.6	11506.7	10648.7	10057.8	
912.16	957.16	1004.98	1079.92	1213.54	1342.06	1453.18	1547.44	1714.6	1816.08	1872.4	1894.3	1904.82	1925.62	1961.46	2036	2106.98	2141.74	2196.38	2282.24	2386.06	2456.12	2347.24	2212.64	1994.2	1756.38	1525.9	1338.9	1164.44	1080.92	1104.78	1197.22	1202.32	1238.72	1265.06	1287.32	1300.3	1435.08	1611.62	1773.98	1878.56	2100.8	2303.78	2472.06	2588.88	2609.04	2615.92	2520.88	2426.7	2280.96	2274.08	2184.36	2147.56	
724.54	727.42	749.06	779.8	795.24	831.12	891.4	941.1	977.68	977.28	970.8	1003.5	1012.18	1012.5	1072.04	1085.3	1128.72	1162.42	1206.4	1197.16	1240.52	1315.1	1326.02	1266.14	1219.02	1123.56	1025.2	935.68	914.6	936.68	908.1	919	908.42	933.3	942.18	946.58	981.72	1010.08	1072.82	1129.02	1140.98	1181.16	1220.66	1175.28	1149.76	1199.9	1255.18	1214.14	1168.84	1109.3	1058.44	1052.58	1030.32	
540.58	559.08	611.28	614	608.88	639.5	665.02	678.28	692.92	741.06	735.26	719.18	729.1	752.08	761.68	759.94	801.76	849.54	830.44	817.14	828.36	865.54	894.14	916.96	871.7	817.08	792.18	785.66	775.06	776.46	794.5	785.94	750.28	684.08	668.46	671.82	705.28	707.54	707.24	750.66	822.22	849.24	891.74	904.7	882.26	898.54	906.02	869.98	861.44	820.2	789.36	761.66	749.7	
490.46	513.8	521.04	552.6	551.56	567.34	553.32	557.8	572.78	617.74	607.52	601.08	584.4	599.38	627.94	619.44	618.08	624.88	631.68	634.74	677.58	664.32	686.5	684.04	665.72	648.68	661.26	672.14	670.14	670.8	676.24	662.98	664.32	644.94	622.16	616.02	605.84	614.66	599.72	596.32	625.56	676.92	671.84	723.62	756.82	760.94	721.56	684.38	682.4	649.7	635.76	633.72	618.06	
431.1	452.54	468.34	470.38	484.64	505.56	504.92	493.94	513.82	501.92	510.38	531.7	517.98	504.92	527.96	543.68	541.64	539.56	555.68	582.98	597.32	595.28	593.22	559.44	553.62	562.44	565.3	577.92	569.04	594.92	598.34	589.16	603.42	599.66	577.46	542	536.1	568	585.04	584.04	572.1	586.38	586.76	572.76	556.38	576.2	589.46	570.04	570.78	578.18	556.04	523.42	515.2	
377.72	376.36	409	426.72	406.96	416.14	434.5	433.14	430.76	428.06	429.12	422.26	407.64	440.66	430.42	434.52	456.64	467.56	476.84	472.7	497.34	506.26	500.78	500.74	504.6	508.7	501.84	528.6	524.78	549.92	549.44	549.22	535.12	516.62	488.06	489.42	488.6	479.16	481.6	498.34	487.4	463.56	491.08	476.08	486.34	494.58	497.98	493.54	484.98	469.62	467.88	456.66	454.98	
330.08	344.74	353.92	360.7	363.1	373.64	362.06	383.18	380.12	384.86	372.96	368.2	372.96	386.22	395.4	401.52	405.28	408.32	424.64	419.2	434.18	436.26	434.52	448.8	453.22	470.62	470.6	478.98	478.12	486.54	495.94	494.6	501.16	478.2	499.78	470.28	462.72	449.82	454.62	435.88	416.16	440.96	434.86	459.68	441.36	433.84	408.66	407.3	410.36	420.22	394.38	393.7	406.96	
308.96	320.92	324	332.5	327.4	337.6	337.6	350.18	356.3	346.44	346.44	346.44	361.4	353.92	352.9	362.76	358.68	376.36	380.78	374.32	386.22	412.74	428.04	410.36	430.44	438.26	466.54	459.7	464.48	471.66	456.28	443.38	436.88	465.84	474.42	454.6	447.76	434.16	422.94	417.84	396.42	406.28	420.56	409.36	398.46	384.18	380.1	373.64	375.68	372.62	363.1	364.44	354.94	
291.8	294.3	300.4	291.22	319.22	318.88	319.9	327.4	318.2	333.86	321.54	329.42	333.52	325.7	336.24	332.5	323.66	328.38	339.96	334.88	343.04	358.68	359.7	377.04	384.86	392.68	410.02	402.54	406.62	402.2	400.16	397.1	408.66	420.56	436.56	447.48	434.84	410.02	391.66	381.46	370.24	383.16	364.12	360.04	349.84	332.16	330.46	321.94	318.5	324	312.72	313.74	314.38	
266.48	260.86	270.24	273.34	292.56	294.64	300.14	294.98	293.66	297.68	302.5	296.34	308.66	310.36	317.5	316.52	303.56	309	305.54	304.18	329.08	337.24	353.92	337.92	352.56	367.86	367.52	343.66	351.54	349.5	357.66	355.96	347.46	355.28	372.62	376.02	387.24	383.5	374.32	367.52	349.84	334.54	340.66	320.9	318.54	302.88	300.82	298.8	300.08	294.26	291.94	305.6	293.66	
247.46	258.2	265.72	268.16	276.42	283.34	300.12	293.24	273.34	284.62	284.66	295.68	301.14	305.94	296.4	293.3	304.88	289.08	291.2	293.98	299.84	309.34	307.3	310.72	313.74	322.26	325.68	331.82	330.1	321.94	325	320.56	318.88	327.38	327.4	343.04	347.78	349.16	342	333.86	335.22	320.58	314.8	303.82	295.32	301.48	286.76	289.82	267.78	284.94	271.64	269.52	282.56	
237.86	236.82	245.76	245.18	250.98	270.28	264.4	269.18	272.24	264.78	268.9	270.24	286.48	271.32	275.74	268.06	269.6	263.28	257.88	264.62	275.08	280.18	279.6	291.88	288.08	282.94	280.94	295.94	293.64	286.4	296.64	300.4	311.7	300.44	299.08	291.58	300.78	307.64	308.28	304.58	290.5	286.08	285.32	284.98	287.44	272.64	266.4	260.72	257.3	266.48	252.78	264.08	255.44	
226.52	220.96	224.14	228.9	240.26	240.76	247.18	250.3	253.02	250.28	251.58	264.04	274.06	266.78	257.52	256.24	259.92	255.12	261.96	265.04	265.4	268.58	277.14	275.08	284.32	268.18	271.6	265.02	275.48	292.84	303.48	273.34	287.12	279.26	272.64	274.36	285.28	284.66	277.84	282.96	279.1	283.68	269.52	270.6	265.14	265.08	263.5	260.58	245.02	249.9	250.9	241.94	234.68	
212.86	218.02	228.62	221.76	222.1	220.18	236.96	230.98	241.02	234.1	247.46	252	261.3	259.22	255.42	244.04	238.54	250.24	242	248.88	256.14	255.7	248.26	259.66	256.78	259.84	258.04	262.26	261.26	264.5	271.56	267.4	279.92	270.28	268.82	262.32	261.3	262.66	260.3	266.08	252.02	253.68	255.36	250.88	244.82	251.28	246.42	243	237.28	226.28	225.86	232.32	229.96	
190.06	202.32	205.7	216.92	220.4	210.14	215.24	226.56	224.44	225.16	228.24	240.32	239.32	241.98	234.74	224.8	227.26	224.48	233.36	238.88	238.48	243.1	250.92	245.82	248.28	247.22	233.46	229.1	244.06	244.42	246.14	249.5	244.38	243.1	242.04	236.86	249.96	252.94	243.72	243.76	239.96	245.1	236.98	244.38	239.26	241.96	235.06	223.18	223.82	215.96	221.8	216.24	219.3	
191.76	195.5	197.88	195.84	204.34	212.56	212.84	206.38	208.48	212.86	223.82	232.62	225.46	226.8	216.62	216.58	214.54	216.42	221.36	229.4	229.6	231.3	238.18	232.7	242.98	225.26	232.4	228.26	230.66	228.66	234.42	237.58	232.36	228.42	231.06	227.22	232.8	232.34	228.2	231.4	233.4	233.66	230.28	226.56	221.42	219.38	210.46	221.44	212.28	204.04	209.1	211.16	202.3	
186.32	187	187.34	198.58	188.74	198.56	197.2	194.48	198.22	209.78	208.44	214.26	209.48	206.72	204.34	213.52	211.9	211.16	218.68	216.64	216.74	225.5	222.48	223.78	230.94	220.72	215.28	201.8	210.8	223.4	225.16	220.02	213.88	213.86	220	219.64	218.68	220.74	220.68	221.72	205.72	209.12	219.7	222.08	211.82	212.5	205.7	205.38	208.08	196.18	195.16	192.78	195.16	
181.9	184.62	188.7	187.68	191.76	186.66	199.92	192.1	204.34	207.06	209.44	200.6	198.22	195.84	201.28	205.36	202.98	195.18	212.5	207.06	210.5	211.16	221.02	221	220.04	211.56	219.02	212.86	217.98	223.44	222.4	217.98	209.1	199.34	205.36	190.64	211.48	205.04	214.9	206.38	210.82	197.88	198.56	205.72	203.38	196.52	206.74	196.54	196.52	190.06	191.42	188.02	191.42	
168.98	173.06	183.94	189.04	194.14	182.24	190.06	192.1	195.84	195.84	191.08	187.68	185.3	190.4	196.86	190.76	208.08	199.24	205.02	203.02	198.92	207.76	200.62	206.38	204.34	205.36	204.36	206.38	205.36	205.7	207.74	204.72	201.28	201.28	202.64	191.76	186.66	194.5	194.82	195.5	197.88	191.42	201.62	200.94	199.58	191.76	182.58	193.82	191.42	190.4	171.7	188.7	177.14	
168.98	164.9	177.48	185.3	190.06	180.2	188.02	183.94	187.34	191.08	188.7	184.96	187.34	185.3	190.06	184.96	173.5	192.1	198.22	187.34	193.8	184.98	196.86	189.72	192.1	200.28	197.88	197.9	190.4	197.54	201.62	204.36	202.98	194.82	191.08	189.76	177.84	184.96	193.16	185.98	185.98	179.52	176.12	184.96	183.26	178.5	177.14	177.48	176.12	176.12	175.78	162.86	175.78	
158.78	162.18	170	166.26	156.4	151.3	179.56	181.56	183.6	175.78	178.5	178.16	180.2	178.84	177.14	179.18	184.62	185.3	187.34	188.04	173.4	178.84	181.9	188.7	184.62	186.66	190.4	182.24	189.74	175.9	181.92	187.68	191.76	185.64	188.36	172.72	182.92	183.96	179.86	181.56	180.2	176.12	167.96	168.3	173.4	175.1	162.18	167.62	171.36	166.6	156.74	163.88	164.9	
