98.6	95.54	82.96	90.44	88.06	83.98	88.06	94.18	95.54	98.26	95.2	101.66	100.98	93.16	97.58	101.66	98.26	99.28	101.66	104.38	106.08	113.9	111.86	115.6	113.22	110.84	109.48	111.18	105.74	106.08	110.16	102.68	107.78	98.94	99.96	100.98	102.34	96.56	96.9	94.18	77.52	87.38	81.6	86.36	83.98	72.76	79.22	79.22	75.48	78.2	78.88	79.56	73.1	
73.1	97.58	93.5	91.12	86.7	92.14	88.74	93.5	96.9	92.82	94.86	90.44	96.56	98.94	100.3	101.66	98.6	104.38	103.36	104.38	113.22	106.76	112.2	116.28	115.6	110.5	110.16	113.9	114.24	108.8	104.04	98.26	104.72	112.2	105.74	106.76	104.04	103.02	101.66	81.26	89.76	92.14	83.64	83.64	85.68	83.3	86.7	85.34	84.32	79.56	77.52	80.58	79.56	
104.04	94.18	102	94.52	96.56	96.9	98.6	91.8	99.62	96.56	101.66	101.32	104.04	102.34	100.64	106.08	101.32	116.28	109.82	113.56	114.24	108.8	114.92	118.66	115.94	112.88	116.28	115.6	114.58	112.88	112.88	119	101.66	110.84	102.68	106.42	105.06	107.78	100.3	86.7	92.48	95.54	89.76	92.14	80.92	84.66	81.6	85.68	84.66	82.62	81.26	86.7	76.5	
110.5	101.32	104.38	106.08	103.7	102.34	99.96	104.04	104.38	104.04	102	96.22	112.54	112.54	116.62	115.94	108.8	117.3	110.5	116.96	104.72	116.28	122.06	113.22	116.62	122.74	118.32	120.02	123.76	114.92	115.94	123.08	117.64	120.7	106.76	103.7	102	111.86	92.14	105.06	96.22	100.98	95.2	96.9	91.46	91.12	95.2	83.3	89.08	87.04	88.4	82.96	72.42	
106.42	106.76	107.1	109.48	90.44	104.04	105.06	105.74	115.26	107.78	104.38	116.62	109.48	123.08	115.6	120.02	122.74	119.68	120.02	126.82	125.12	124.44	122.4	124.1	121.38	124.44	127.5	123.08	124.1	126.14	125.12	122.74	112.88	117.98	116.62	105.74	117.3	108.12	113.22	112.2	107.78	97.58	106.76	97.92	105.4	95.2	95.54	97.58	95.2	92.48	88.4	89.76	91.8	
115.94	110.5	105.74	112.2	109.14	109.48	107.1	114.58	107.1	116.96	118.66	119.34	112.88	125.12	126.14	123.76	128.52	127.16	132.6	129.88	122.06	131.24	132.6	136	132.6	126.48	126.82	129.2	116.28	127.5	128.52	127.84	126.14	124.78	124.78	115.6	115.94	114.92	111.86	104.38	94.52	112.54	106.42	107.1	90.44	106.08	104.38	96.22	101.32	96.9	90.78	97.24	98.94	
115.6	119.68	114.24	118.32	106.76	111.86	116.96	114.92	118.32	119.68	127.16	122.06	128.18	121.72	124.1	121.38	131.58	134.3	134.3	128.52	131.24	132.94	134.98	132.6	135.66	137.02	127.5	133.96	131.92	133.62	133.62	137.36	130.56	130.22	125.12	127.5	119.68	122.74	119.34	112.2	117.3	111.18	110.5	108.12	105.74	102.68	101.66	103.36	99.62	95.54	103.02	90.78	100.98	
126.82	123.42	119.34	123.08	121.38	124.1	115.6	127.16	106.08	125.46	126.14	126.82	126.82	127.5	126.82	131.24	135.32	133.62	130.22	129.54	131.92	139.06	140.42	143.48	141.1	143.14	141.78	138.72	138.04	138.04	146.88	143.48	136	139.06	136.34	132.94	128.18	118.32	129.54	122.74	120.7	112.2	110.5	114.24	104.38	104.72	104.04	110.16	104.38	104.72	103.02	100.3	102.68	
126.82	129.88	131.92	124.78	126.48	124.1	122.06	131.24	131.24	129.2	129.2	126.82	138.38	131.24	138.04	116.96	132.94	139.74	139.06	134.98	141.44	146.54	145.52	147.22	147.56	130.56	150.28	141.1	130.9	134.98	148.58	151.64	142.8	133.28	141.78	138.72	123.08	127.84	126.14	121.72	127.84	123.08	110.5	120.02	113.9	115.6	109.82	106.08	99.62	111.52	108.46	99.96	109.14	
133.28	134.3	137.7	132.6	134.3	133.96	134.98	128.18	138.04	133.96	140.76	137.02	142.12	141.1	140.42	145.52	142.8	139.4	141.44	136.34	145.18	147.56	158.78	157.08	157.76	141.78	147.9	144.16	155.72	155.38	145.52	148.24	145.86	146.88	146.2	141.1	143.82	142.46	137.36	130.22	127.5	122.4	127.5	120.7	119.68	120.02	114.58	110.16	109.82	117.3	109.48	111.18	113.9	
